,hj_area_px2,tip_coords,base_coords,prot_len_px,prot_angle_rad,prot_angle_deg,edge_len_nonstrt_px,edge_len_strt_px,edge_angle_rad,edge_angle_deg,endpoint_1_coords,endpoint_2_coords,cell_s_lab,cell_r_lab,cell_r_area_px,cell_s_area_px,t_step,um_per_px,prot_len_um
0,113.0,"(220, 364)","(224, 361)",4.78761993196041,-0.9272952180016122,-53.13010235415598,59.8134508869139,57.38466694161429,0.7237479927581892,41.46770541610911,"(205.0, 343.0)","(243.0, 386.0)",13.0,6.0,3939.0,2869.0,0,0.08846579894765999,0.4235406223386192
1,64.0,"(223, 429)","(225, 431)",2.4792385908269066,-2.356194490192345,-135.0,37.911985676899064,38.00328933131973,2.140552780277875,122.64464013491649,"(211.0, 437.5)","(243.0, 417.0)",15.0,6.0,3939.0,2648.0,0,0.08846579894765999,0.21932782271937298
2,50.0,"(236, 409)","(240, 408)",3.691684694058507,-1.3258176636680326,-75.96375653207353,33.85251925671978,33.0037876614185,0.015150355874769811,0.8680514497455426,"(242.5, 385.0)","(243.0, 418.0)",21.0,6.0,3939.0,2208.0,0,0.08846579894765999,0.32658783592273355
3,198.0,"(243, 362)","(231, 369)",13.741087012311501,2.0988707752212563,120.25643716352927,59.8134508869139,57.38466694161429,0.7237479927581892,41.46770541610911,"(205.0, 343.0)","(243.0, 386.0)",6.0,13.0,2869.0,3939.0,0,0.08846579894765999,1.2156162409534512
4,44.0,"(247, 326)","(247, 324)",1.5555504746930704,0.0,0.0,36.99662318220277,37.51333096380539,1.202665555469733,68.9076604941725,"(234.0, 321.0)","(269.0, 334.5)",18.0,13.0,2869.0,3118.0,0,0.08846579894765999,0.13761301554713423
5,34.0,"(253, 381)","(253, 384)",2.5185185185185177,3.141592653589793,180.0,21.834542878018016,22.7705950734714,1.7251151027210156,98.84181456019168,"(241.5, 386.0)","(264.0, 382.5)",21.0,13.0,2869.0,2208.0,0,0.08846579894765999,0.22280275290521767
6,37.0,"(269, 362)","(270, 364)",1.780861522988341,-2.677945044588987,-153.434948822922,26.109912520303624,26.0,2.746801533890032,157.38013505195957,"(263.0, 383.0)","(273.0, 359.0)",27.0,13.0,2869.0,1989.0,0,0.08846579894765999,0.15754533744631016
7,30.0,"(267, 336)","(269, 336)",1.5555555555555556,-1.5707963267948966,-90.0,25.917965531714074,26.9675731203236,0.18648690166721676,10.684912400002716,"(268.0, 333.5)","(273.0, 360.0)",28.0,13.0,2869.0,3320.0,0,0.08846579894765999,0.13761346502969332
8,161.0,"(231, 437)","(224, 431)",8.908799853763513,0.8621700546672264,49.398705354995535,37.911985676899064,38.00328933131973,2.140552780277875,122.64464013491649,"(211.0, 437.5)","(243.0, 417.0)",6.0,15.0,2648.0,3939.0,0,0.08846579894765999,0.7881240967279857
9,122.0,"(262, 468)","(262, 473)",4.502007029869256,3.141592653589793,180.0,49.247527943698046,50.08991914547278,1.6307244819161044,93.43363036245051,"(228.0, 471.5)","(278.0, 468.5)",16.0,15.0,2648.0,4389.0,0,0.08846579894765999,0.39827364876536553
